age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
45,Private,245372,Bachelors,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,3834,-2,50,United-States,>50K
38,Private,167130,11th,10,Divorced,Craft-repair,Not-in-family,White,Female,-11,-1,40,United-States,<=50K
26,?,344664,12th,9,Divorced,Exec-managerial,Husband,White,Male,-54,-2,40,United-States,<=50K
37,Private,156753,Some-college,9,Never-married,Exec-managerial,Own-child,White,Female,-3,2,40,United-States,<=50K
34,Private,140963,10th,5,Never-married,Sales,Not-in-family,White,Female,-10,1752,40,England,<=50K
32,Private,401877,Some-college,10,Never-married,?,Not-in-family,Asian-Pac-Islander,Female,-19,-2,40,United-States,<=50K
26,Private,190625,HS-grad,11,Never-married,Transport-moving,Not-in-family,Black,Female,29,-1,49,United-States,<=50K
29,Private,212722,Assoc-voc,7,Married-spouse-absent,Sales,Not-in-family,White,Male,-44,1,34,United-States,<=50K
36,Private,209711,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Female,-69,0,16,United-States,<=50K
28,State-gov,212427,HS-grad,10,Separated,Other-service,Unmarried,White,Male,-43,-1,40,United-States,<=50K
37,Private,165461,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,-18,2,18,Haiti,<=50K
37,Self-emp-inc,103939,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,2567,-4,49,United-States,>50K
28,Private,276422,Some-college,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,-37,-3,34,United-States,<=50K
41,Private,85726,7th-8th,4,Never-married,Adm-clerical,Unmarried,White,Male,-33,-1,50,United-States,<=50K
20,Private,168038,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Female,-31,-1,31,United-States,<=50K
28,Private,95784,HS-grad,10,Never-married,Adm-clerical,Not-in-family,Black,Female,24,0,21,Germany,<=50K
37,Private,360911,Bachelors,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,2196,1,50,United-States,>50K
40,Private,210555,Some-college,10,Widowed,Prof-specialty,Own-child,White,Male,8,-1,31,United-States,<=50K
28,Private,99316,Masters,13,Never-married,Sales,Not-in-family,White,Female,-35,1,21,United-States,<=50K
41,State-gov,97645,HS-grad,13,Married-civ-spouse,Sales,Husband,White,Male,4256,-2,50,United-States,>50K
41,State-gov,377457,9th,3,Married-civ-spouse,Craft-repair,Own-child,White,Male,19,1,36,Poland,<=50K
32,Private,193396,Some-college,9,Married-civ-spouse,Transport-moving,Own-child,White,Male,4595,-1,50,United-States,<=50K
45,Private,460673,Assoc-voc,4,Married-civ-spouse,Sales,Not-in-family,White,Male,-69,2,40,China,>50K
57,Private,182709,HS-grad,13,Never-married,Handlers-cleaners,Own-child,White,Female,-22,1,40,United-States,<=50K
24,Local-gov,43178,11th,13,Divorced,Farming-fishing,Husband,White,Male,-41,0,49,Vietnam,<=50K
43,Private,206214,Assoc-voc,10,Divorced,Other-service,Not-in-family,White,Male,13,-1,40,United-States,>50K
28,Local-gov,48007,11th,10,Never-married,Handlers-cleaners,Own-child,White,Female,15,-1,30,United-States,<=50K
52,Private,217865,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,19,1,49,Dominican-Republic,<=50K
39,Private,152631,Doctorate,10,Divorced,Adm-clerical,Not-in-family,White,Female,-72,-2,3,United-States,<=50K
27,Private,126678,Some-college,10,Never-married,Adm-clerical,Wife,White,Female,-45,-3,40,United-States,<=50K
24,Private,248613,HS-grad,10,Never-married,Adm-clerical,Own-child,Black,Female,-41,0,40,United-States,<=50K
51,?,155847,1st-4th,13,Never-married,Adm-clerical,Husband,White,Male,-89,-3,40,United-States,<=50K
25,Private,132486,11th,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,-49,0,40,?,<=50K
41,Private,194005,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,-10,0,21,United-States,<=50K
25,Private,183312,Assoc-voc,7,Never-married,Adm-clerical,Not-in-family,White,Female,-76,-1,40,United-States,<=50K
32,Private,39292,HS-grad,10,Married-civ-spouse,Transport-moving,Own-child,White,Male,26,0,21,United-States,<=50K
48,Private,174909,12th,10,Widowed,Machine-op-inspct,Own-child,White,Female,-68,1,40,United-States,<=50K
36,Never-worked,169405,Bachelors,12,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,7,0,40,Mexico,>50K
44,Private,127494,Bachelors,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,27,0,40,United-States,<=50K
27,Private,287716,HS-grad,10,Never-married,Machine-op-inspct,Own-child,Black,Female,2,0,7,United-States,<=50K
46,Private,169364,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-35,0,59,United-States,>50K
29,Private,180642,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,11,-3,40,United-States,<=50K
40,Private,285406,5th-6th,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,19,0,40,United-States,>50K
21,Private,227830,Some-college,10,Never-married,?,Own-child,Asian-Pac-Islander,Female,-34,-1,5,United-States,<=50K
68,Private,216210,Some-college,10,Never-married,Sales,Unmarried,Asian-Pac-Islander,Female,-7,1,37,Haiti,<=50K
39,Federal-gov,162078,Bachelors,16,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,-35,0,40,United-States,>50K
35,?,194445,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Female,23,-1,40,United-States,<=50K
28,Local-gov,198032,HS-grad,3,Never-married,Sales,Other-relative,Black,Male,11,0,40,United-States,<=50K
51,?,349951,Preschool,13,Married-civ-spouse,Craft-repair,Husband,White,Female,19,0,40,United-States,<=50K
45,Private,56468,Bachelors,13,Never-married,Farming-fishing,Not-in-family,Asian-Pac-Islander,Female,-17,0,40,United-States,<=50K
32,Private,143385,Bachelors,4,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,33,1,40,Guatemala,<=50K
44,Self-emp-inc,56744,Bachelors,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,14767,0,49,United-States,>50K
55,Private,178346,11th,10,Never-married,Tech-support,Wife,Asian-Pac-Islander,Male,-31,-1,40,United-States,<=50K
44,Self-emp-inc,212749,Bachelors,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,627,-1,50,United-States,>50K
37,Private,90474,Assoc-voc,10,Widowed,Other-service,Unmarried,Asian-Pac-Islander,Male,-7,-4,40,United-States,<=50K
63,Private,445437,HS-grad,9,Never-married,Farming-fishing,Own-child,Amer-Indian-Eskimo,Male,-42,-1,40,United-States,<=50K
48,Self-emp-not-inc,234596,Assoc-voc,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-82,0,59,United-States,<=50K
42,Private,236667,HS-grad,11,Widowed,Farming-fishing,Own-child,White,Female,-29,0,30,United-States,<=50K
43,Private,211631,Doctorate,14,Married-civ-spouse,Transport-moving,Husband,White,Male,6,-1,50,India,<=50K
39,Private,170392,Bachelors,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,-27,1,49,United-States,>50K
42,Private,155883,Some-college,9,Married-civ-spouse,Other-service,Husband,White,Male,24,0,40,United-States,<=50K
28,Self-emp-not-inc,99848,Some-college,10,Divorced,?,Not-in-family,White,Male,-66,1,30,Poland,<=50K
31,Private,271665,1st-4th,10,Never-married,Farming-fishing,Other-relative,White,Female,-57,3,40,Hungary,<=50K
60,Self-emp-inc,60787,Bachelors,4,Married-civ-spouse,Tech-support,Own-child,White,Female,-50,-1,40,United-States,<=50K
45,Self-emp-not-inc,141108,Doctorate,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-2,-4,48,Mexico,>50K
50,Private,298112,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,2,50,United-States,>50K
19,Private,152509,Some-college,10,Separated,Adm-clerical,Own-child,White,Male,16,-2,9,Italy,<=50K
33,Private,323240,5th-6th,4,Divorced,Adm-clerical,Own-child,Black,Female,-12,3,40,United-States,<=50K
22,Private,50598,5th-6th,5,Never-married,Protective-serv,Not-in-family,Asian-Pac-Islander,Female,46,-2,29,United-States,<=50K
21,Private,148666,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,-28,-2,24,United-States,<=50K
22,Private,109622,Some-college,10,Never-married,Other-service,Wife,Black,Female,-43,0,23,Mexico,<=50K
30,Private,179782,Some-college,9,Never-married,?,Unmarried,Asian-Pac-Islander,Male,-19,-3,9,?,<=50K
28,?,126912,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,-38,-1,21,Puerto-Rico,<=50K
78,Self-emp-inc,467548,Bachelors,12,Married-civ-spouse,Sales,Husband,White,Male,14473,1779,60,United-States,>50K
31,Private,163971,Some-college,14,Never-married,Craft-repair,Own-child,White,Female,-1,-1,20,United-States,<=50K
32,Local-gov,169066,5th-6th,7,Never-married,Priv-house-serv,Other-relative,White,Female,54,-2,25,United-States,<=50K
22,Private,326407,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,52,-1,40,United-States,<=50K
29,Private,321207,Some-college,10,Never-married,Other-service,Not-in-family,Black,Male,29,-2,51,United-States,<=50K
19,Self-emp-not-inc,106825,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,-41,0,49,United-States,<=50K
35,Private,225993,Some-college,7,Separated,Handlers-cleaners,Own-child,Other,Female,22,-5,40,United-States,<=50K
38,Local-gov,223900,Some-college,12,Never-married,?,Not-in-family,White,Female,40,-2,40,United-States,<=50K
34,Private,233694,Some-college,9,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,-13,-2,40,United-States,<=50K
19,Private,296596,Some-college,4,Never-married,Adm-clerical,Not-in-family,Other,Female,0,1622,40,United-States,<=50K
50,Local-gov,500294,Some-college,15,Married-civ-spouse,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,5109,0,40,Taiwan,>50K
47,?,232054,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,-29,-1,18,United-States,<=50K
39,Private,138324,10th,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,33,1,40,United-States,<=50K
46,Private,188903,HS-grad,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,2107,1,40,United-States,>50K
42,Private,165138,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,27,-2,51,United-States,>50K
33,Self-emp-not-inc,53632,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3493,1778,57,?,>50K
31,Local-gov,115187,Bachelors,3,Never-married,Prof-specialty,Not-in-family,White,Male,-7,-3,21,United-States,<=50K
17,State-gov,275688,Some-college,10,Never-married,?,Not-in-family,Black,Female,-26,0,36,United-States,<=50K
39,Self-emp-inc,232993,Bachelors,16,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,12,-1,50,United-States,>50K
53,Private,194795,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-2,2,62,United-States,>50K
28,Private,123417,Some-college,9,Never-married,Adm-clerical,Own-child,White,Female,-2,-1,19,United-States,<=50K
44,Private,179494,Some-college,12,Divorced,Transport-moving,Own-child,Other,Male,34,-1,66,Mexico,<=50K
31,Local-gov,167259,Assoc-voc,10,Widowed,Craft-repair,Not-in-family,White,Male,-26,-3,16,United-States,<=50K
45,Local-gov,401924,10th,15,Widowed,Adm-clerical,Not-in-family,White,Male,40,-1,40,United-States,<=50K
41,Self-emp-inc,199360,Prof-school,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,13323,-1,49,United-States,>50K
57,Private,181216,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,9,1773,40,United-States,<=50K
42,Private,311016,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,32,-3,50,United-States,>50K
26,Private,120947,Bachelors,9,Never-married,Prof-specialty,Husband,Black,Male,-33,0,48,United-States,>50K
51,Private,284472,Some-college,10,Married-spouse-absent,Protective-serv,Not-in-family,Asian-Pac-Islander,Female,-18,3,26,United-States,<=50K
60,Private,57464,HS-grad,14,Separated,Prof-specialty,Husband,Asian-Pac-Islander,Male,17,3,30,United-States,<=50K
19,Private,297040,HS-grad,10,Never-married,Adm-clerical,Own-child,Black,Male,37,-1,22,United-States,<=50K
68,Private,149040,Doctorate,13,Never-married,Machine-op-inspct,Not-in-family,White,Male,-15,0,44,Peru,<=50K
29,State-gov,224241,HS-grad,10,Divorced,Craft-repair,Wife,White,Female,-33,-1,40,United-States,<=50K
46,Private,244989,Prof-school,9,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,21,-1,40,United-States,>50K
17,Private,131554,HS-grad,10,Never-married,Adm-clerical,Other-relative,Black,Female,6,1,40,United-States,<=50K
41,Private,28436,11th,9,Divorced,?,Wife,White,Female,-56,-3,40,United-States,<=50K
18,Private,385416,Some-college,10,Never-married,Protective-serv,Other-relative,White,Female,-2,-1,40,United-States,<=50K
43,Federal-gov,164186,9th,6,Separated,Other-service,Not-in-family,White,Female,-50,-2,22,Holand-Netherlands,<=50K
57,Private,197445,Some-college,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,3113,0,46,United-States,>50K
52,Private,199147,Bachelors,12,Married-civ-spouse,Sales,Husband,White,Male,-54,3,40,?,<=50K
51,Federal-gov,168326,Prof-school,13,Married-civ-spouse,Craft-repair,Husband,White,Male,6641,-2,51,United-States,>50K
42,Private,153634,12th,7,Married-civ-spouse,Craft-repair,Unmarried,Asian-Pac-Islander,Male,-53,0,50,United-States,<=50K
19,Federal-gov,130602,Some-college,9,Never-married,Adm-clerical,Own-child,Black,Female,-8,-1,20,United-States,<=50K
45,?,130280,Masters,6,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,2266,0,50,United-States,>50K
35,Private,139472,Prof-school,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,-51,-1,59,United-States,<=50K
44,Private,103279,HS-grad,12,Never-married,Exec-managerial,Wife,White,Female,-12,0,11,United-States,<=50K
28,Private,137688,Prof-school,7,Never-married,Adm-clerical,Own-child,White,Male,-79,0,40,United-States,<=50K
60,Private,135779,Bachelors,7,Never-married,Sales,Husband,White,Male,-62,1,40,Poland,>50K
45,Private,137990,Bachelors,8,Divorced,Sales,Husband,White,Male,-11,-2,40,United-States,>50K
42,Private,374401,HS-grad,9,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,32,-2,40,Japan,<=50K
41,Private,118176,HS-grad,4,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,-3,0,30,United-States,<=50K
43,Private,279039,Bachelors,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,-15,0,45,United-States,>50K
43,Private,127860,HS-grad,7,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,-42,-5,30,United-States,<=50K
46,State-gov,559840,Some-college,2,Never-married,?,Own-child,White,Female,-44,-2,40,United-States,<=50K
62,Private,212680,Some-college,10,Widowed,Adm-clerical,Own-child,White,Female,15,3,15,United-States,<=50K
42,?,187606,HS-grad,10,Never-married,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,-13,-3,40,United-States,<=50K
43,Private,45668,Bachelors,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,16,1975,43,United-States,>50K
25,Private,129715,Some-college,10,Never-married,?,Other-relative,White,Female,-32,-3,37,United-States,<=50K
29,?,103001,HS-grad,10,Never-married,Other-service,Not-in-family,White,Female,33,0,30,United-States,<=50K
41,Self-emp-inc,61470,Preschool,9,Married-civ-spouse,Sales,Husband,White,Female,-48,-2,40,United-States,<=50K
38,Private,116700,Bachelors,5,Married-civ-spouse,?,Not-in-family,Black,Male,18,-4,14,United-States,<=50K
24,Private,165868,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,-18,-4,22,United-States,<=50K
30,Private,132051,11th,10,Never-married,?,Wife,White,Female,43,-1,30,United-States,<=50K
44,Self-emp-not-inc,219063,Bachelors,10,Married-civ-spouse,?,Husband,White,Male,-24,0,64,United-States,>50K
47,Private,215891,10th,9,Never-married,?,Not-in-family,White,Male,-35,0,40,United-States,<=50K
42,Private,52092,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,14,-1,54,United-States,>50K
36,Private,173147,Assoc-voc,3,Never-married,Adm-clerical,Unmarried,White,Female,9,-2,12,United-States,<=50K
46,Private,218774,10th,9,Never-married,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,-33,0,63,United-States,<=50K
26,Private,175354,Some-college,10,Never-married,Other-service,Own-child,White,Female,-21,0,18,United-States,<=50K
50,Private,193289,HS-grad,7,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,9,-1,44,United-States,<=50K
31,Self-emp-not-inc,329920,Masters,10,Married-spouse-absent,Sales,Husband,White,Female,-4,2,65,United-States,>50K
22,Local-gov,204989,Some-college,10,Never-married,Tech-support,Husband,White,Female,20,-1,40,Portugal,<=50K
32,?,197275,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Female,37,-1,8,United-States,<=50K
38,Private,137257,HS-grad,10,Married-civ-spouse,Transport-moving,Own-child,White,Female,18,0,20,United-States,<=50K
54,Private,194314,Bachelors,13,Divorced,Armed-Forces,Not-in-family,White,Male,13,0,22,United-States,<=50K
39,Private,143194,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,6,-2,58,United-States,>50K
63,Local-gov,192318,Assoc-voc,13,Married-civ-spouse,?,Husband,White,Male,25,-1,50,United-States,<=50K
22,Private,227245,11th,6,Never-married,Machine-op-inspct,Unmarried,White,Female,-43,0,34,United-States,<=50K
24,Private,136767,11th,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,-35,1,31,United-States,<=50K
20,Private,188620,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,3,0,11,United-States,<=50K
44,Private,185293,Bachelors,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,5,-1,50,United-States,>50K
18,Private,130879,12th,7,Divorced,Protective-serv,Unmarried,White,Male,35,-3,43,United-States,<=50K
61,Private,111726,7th-8th,13,Married-civ-spouse,Transport-moving,Husband,White,Male,-5,-2,50,United-States,>50K
24,Local-gov,307053,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,23,3,40,United-States,<=50K
58,Private,112493,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,-22,-3,40,United-States,<=50K
27,Private,360819,11th,10,Divorced,Tech-support,Not-in-family,White,Female,28,0,40,United-States,<=50K
37,Federal-gov,198401,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,0,57,United-States,>50K
44,Private,184774,7th-8th,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-56,-1,51,United-States,>50K
60,Private,486651,Doctorate,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,14742,-2,64,United-States,>50K
28,State-gov,166835,Assoc-voc,10,Divorced,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,-12,1872,36,Hong,<=50K
20,Private,206977,HS-grad,10,Never-married,Adm-clerical,Own-child,Black,Female,-26,-1,15,United-States,<=50K
26,Private,190049,7th-8th,10,Never-married,Farming-fishing,Own-child,White,Female,-22,0,40,United-States,<=50K
40,Private,191526,Assoc-voc,13,Never-married,Exec-managerial,Not-in-family,White,Female,-10,1,17,United-States,<=50K
21,Private,363643,Assoc-acdm,12,Never-married,?,Not-in-family,White,Female,-20,-2,40,United-States,<=50K
56,Private,122249,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,-29,-1,40,United-States,<=50K
63,Self-emp-not-inc,129307,7th-8th,13,Divorced,Prof-specialty,Husband,White,Male,-76,-1,40,Vietnam,<=50K
