age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
43,Private,95414,9th,9,Separated,Adm-clerical,Husband,White,Male,-17,0,88,United-States,<=50K
61,Self-emp-not-inc,201344,Assoc-acdm,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,7435,-1,45,?,>50K
30,Private,208195,Some-college,13,Never-married,Machine-op-inspct,Not-in-family,White,Female,59,-1,40,United-States,<=50K
20,?,44545,Some-college,10,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,33,1,24,United-States,<=50K
21,?,236127,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,-23,-1,36,United-States,<=50K
21,Private,702392,HS-grad,11,Never-married,Other-service,Own-child,White,Female,18,1,40,United-States,<=50K
44,Federal-gov,204474,HS-grad,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,14327,1,47,United-States,>50K
42,Self-emp-inc,350446,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7,-1,44,United-States,>50K
39,Private,235123,HS-grad,6,Married-civ-spouse,Craft-repair,Wife,White,Male,-47,-1,40,United-States,<=50K
32,Local-gov,192218,Some-college,13,Never-married,Craft-repair,Not-in-family,White,Female,-9,0,6,United-States,<=50K
62,Private,140534,Some-college,13,Divorced,Machine-op-inspct,Own-child,White,Male,-19,2,45,United-States,<=50K
48,Private,144691,Some-college,7,Separated,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,-44,-2,40,United-States,<=50K
40,Private,147972,Prof-school,13,Married-civ-spouse,?,Husband,White,Male,4941,1,66,United-States,>50K
43,Private,255464,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,-29,-1,77,United-States,<=50K
58,?,260912,Some-college,9,Married-civ-spouse,Other-service,Husband,White,Male,-4,0,24,United-States,<=50K
42,Private,151452,Some-college,11,Divorced,Other-service,Not-in-family,White,Female,10,-1,16,United-States,<=50K
42,Self-emp-not-inc,132432,Some-college,11,Never-married,Craft-repair,Husband,White,Male,-10,-1,40,United-States,>50K
34,Self-emp-not-inc,113144,HS-grad,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,7882,0,44,United-States,>50K
52,Private,68543,Bachelors,4,Married-civ-spouse,Craft-repair,Unmarried,White,Male,11,1,67,United-States,<=50K
47,Self-emp-not-inc,71348,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,-15,-1,40,United-States,>50K
27,Local-gov,151060,9th,13,Never-married,Craft-repair,Own-child,White,Female,52,3,40,United-States,<=50K
50,Federal-gov,120739,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,4297,1747,40,United-States,<=50K
56,Private,189901,Assoc-voc,9,Divorced,Other-service,Husband,Asian-Pac-Islander,Female,-48,-2,40,United-States,<=50K
50,Self-emp-inc,145920,Bachelors,10,Widowed,Prof-specialty,Not-in-family,White,Male,-22,2,40,United-States,<=50K
36,Self-emp-inc,99213,1st-4th,9,Never-married,Prof-specialty,Husband,White,Male,4,1,40,United-States,<=50K
31,Self-emp-not-inc,160134,Some-college,13,Married-civ-spouse,Other-service,Not-in-family,Black,Male,-45,-3,46,?,<=50K
34,?,34561,HS-grad,7,Never-married,Exec-managerial,Not-in-family,Black,Male,-22,0,22,United-States,<=50K
54,Self-emp-not-inc,337605,HS-grad,9,Divorced,Prof-specialty,Husband,White,Female,-51,-2,72,United-States,<=50K
51,State-gov,192617,5th-6th,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3551,-2,70,United-States,>50K
30,Private,27944,Some-college,10,Never-married,Other-service,Own-child,White,Female,-26,2,23,Ecuador,<=50K
49,?,33076,10th,10,Married-spouse-absent,Sales,Own-child,White,Female,39,1773,30,United-States,<=50K
40,State-gov,100404,Bachelors,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,-17,1,63,United-States,>50K
27,Private,81285,HS-grad,10,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,31,-2,29,United-States,<=50K
55,Local-gov,260051,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,-1,1,40,United-States,>50K
57,Private,191078,Prof-school,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-27,2,36,United-States,>50K
51,Local-gov,146974,Some-college,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,14737,3,40,?,<=50K
34,Self-emp-not-inc,122824,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,0,61,United-States,>50K
26,Private,37058,Doctorate,10,Never-married,Prof-specialty,Other-relative,White,Male,-17,0,32,United-States,<=50K
37,Self-emp-not-inc,103499,Bachelors,9,Married-civ-spouse,Farming-fishing,Husband,Black,Male,-32,3,40,United-States,<=50K
25,?,195004,Some-college,9,Never-married,Prof-specialty,Not-in-family,White,Female,-13,-1,31,United-States,<=50K
35,State-gov,269673,Some-college,13,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,4361,1,40,United-States,>50K
45,Private,203042,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7779,1544,50,United-States,>50K
37,Local-gov,195827,Some-college,12,Married-AF-spouse,Other-service,Not-in-family,Black,Male,-8,-1,23,Hungary,<=50K
30,Private,45103,12th,11,Married-civ-spouse,Craft-repair,Wife,White,Male,3732,3,37,United-States,<=50K
31,Private,189298,12th,6,Married-AF-spouse,Other-service,Not-in-family,White,Female,0,3,40,United-States,<=50K
60,Private,193973,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,-1,40,United-States,>50K
44,Private,34494,11th,3,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Female,-33,-1,35,United-States,<=50K
59,Self-emp-not-inc,110695,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3110,1,49,United-States,<=50K
25,Private,148683,Some-college,10,Never-married,Sales,Not-in-family,White,Female,6,1,40,United-States,<=50K
53,State-gov,174792,HS-grad,13,Never-married,Machine-op-inspct,Not-in-family,White,Male,60,-1,40,Dominican-Republic,>50K
51,Private,102725,Assoc-acdm,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,-26,0,34,United-States,<=50K
32,Local-gov,203545,Prof-school,9,Separated,Prof-specialty,Not-in-family,White,Female,-41,1,44,United-States,<=50K
29,State-gov,176141,7th-8th,9,Never-married,Adm-clerical,Husband,Black,Male,1,-1,45,United-States,<=50K
27,Private,165928,HS-grad,10,Never-married,Craft-repair,Not-in-family,Black,Female,-22,-1,29,United-States,<=50K
24,State-gov,31734,9th,7,Never-married,Protective-serv,Not-in-family,Black,Male,-8,1,73,Hong,<=50K
45,Private,327876,7th-8th,9,Divorced,Transport-moving,Unmarried,Asian-Pac-Islander,Male,-46,-2,40,Thailand,<=50K
48,Private,80698,Assoc-voc,13,Never-married,Protective-serv,Unmarried,White,Female,-45,-2,36,United-States,<=50K
49,Private,184371,Some-college,14,Separated,Tech-support,Not-in-family,White,Female,9,-2,75,Jamaica,<=50K
34,Private,387662,Some-college,13,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,-2,-2,40,United-States,<=50K
42,Private,314926,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,-13,-1,60,United-States,>50K
44,Private,208427,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,24,-1,20,United-States,<=50K
31,Private,97070,Some-college,10,Never-married,Priv-house-serv,Other-relative,Asian-Pac-Islander,Female,-67,-1,21,United-States,<=50K
45,Federal-gov,209969,9th,10,Never-married,Craft-repair,Own-child,White,Female,-38,0,20,United-States,<=50K
44,Private,40382,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,0,73,United-States,>50K
56,Private,97822,HS-grad,4,Divorced,Adm-clerical,Wife,White,Female,40,3,31,United-States,<=50K
37,Local-gov,467771,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,39,-1,19,United-States,<=50K
25,Private,349965,Some-college,10,Never-married,Other-service,Own-child,White,Female,-4,2,44,?,<=50K
47,Private,352222,Some-college,10,Divorced,Handlers-cleaners,Unmarried,White,Female,57,3,40,United-States,<=50K
33,?,156185,Some-college,11,Divorced,Other-service,Husband,White,Female,3,-2,44,United-States,<=50K
34,Private,199944,HS-grad,15,Married-civ-spouse,Farming-fishing,Wife,White,Male,-13,-1,40,United-States,<=50K
45,State-gov,98082,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,8,3,45,Honduras,<=50K
20,Private,189110,HS-grad,10,Never-married,Other-service,Other-relative,Other,Female,26,1,29,Portugal,<=50K
57,Private,62349,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,21,1,50,United-States,>50K
37,Private,103894,Prof-school,13,Divorced,Sales,Not-in-family,White,Male,-7,3,45,United-States,<=50K
22,State-gov,498304,Some-college,7,Never-married,Other-service,Own-child,White,Female,-12,-1,40,United-States,<=50K
77,Local-gov,156948,7th-8th,10,Divorced,Adm-clerical,Unmarried,White,Male,24,-3,40,Hungary,<=50K
22,Private,34705,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,6,1,40,?,<=50K
33,Private,131884,Assoc-voc,10,Married-civ-spouse,Craft-repair,Husband,White,Male,-17,-1,57,Cuba,<=50K
46,Private,145495,Assoc-voc,12,Never-married,Exec-managerial,Wife,White,Male,-16,-1,50,China,>50K
67,?,191274,12th,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,-4,-1,75,Cuba,<=50K
44,Self-emp-not-inc,383319,Bachelors,10,Divorced,Exec-managerial,Own-child,White,Female,61,-2,40,Mexico,<=50K
68,Private,349808,Some-college,10,Separated,Prof-specialty,Unmarried,White,Female,-18,2,40,United-States,<=50K
46,Self-emp-not-inc,184551,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,28,1,31,Holand-Netherlands,>50K
40,Private,19794,5th-6th,10,Never-married,Adm-clerical,Own-child,White,Female,-12,-1,40,?,<=50K
29,State-gov,358621,Assoc-voc,3,Divorced,Transport-moving,Husband,White,Male,-58,2,40,United-States,<=50K
40,Private,125743,Assoc-acdm,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,4,0,49,United-States,>50K
49,Self-emp-not-inc,113436,Prof-school,12,Married-civ-spouse,Transport-moving,Husband,White,Male,32,2,44,United-States,<=50K
36,Private,209645,10th,10,Widowed,Sales,Unmarried,White,Female,6,2,21,United-States,<=50K
45,Local-gov,53820,Prof-school,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,1855,0,50,United-States,>50K
47,Private,254130,Masters,10,Divorced,Adm-clerical,Unmarried,White,Female,8,-2,40,United-States,<=50K
25,Private,91891,HS-grad,10,Divorced,Other-service,Wife,Asian-Pac-Islander,Female,12,1,40,?,<=50K
42,State-gov,57389,Assoc-acdm,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,-12,-3,46,Mexico,<=50K
58,Private,153814,11th,10,Separated,Adm-clerical,Not-in-family,White,Female,-61,1,20,United-States,<=50K
38,Private,268153,10th,7,Never-married,Adm-clerical,Unmarried,White,Male,-45,2,46,Poland,<=50K
52,Private,207853,Some-college,12,Never-married,Sales,Not-in-family,White,Male,5,-1,46,Hungary,<=50K
53,Private,36709,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,-50,1,40,United-States,<=50K
42,Self-emp-not-inc,181975,HS-grad,13,Married-civ-spouse,Sales,Husband,White,Male,18,0,11,United-States,>50K
31,Private,280244,Some-college,10,Never-married,?,Unmarried,White,Female,-42,-1,40,United-States,<=50K
23,Private,103551,Some-college,10,Never-married,Handlers-cleaners,Unmarried,Black,Female,-46,-1,24,United-States,<=50K
51,Private,33411,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,21,3,40,United-States,<=50K
76,Private,184857,HS-grad,12,Never-married,Adm-clerical,Not-in-family,Black,Female,-6,2,21,United-States,<=50K
36,Private,326520,HS-grad,12,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,4,1,23,United-States,<=50K
39,Self-emp-not-inc,163545,Some-college,13,Married-civ-spouse,Craft-repair,Husband,White,Male,7,1,40,Laos,>50K
20,Private,96688,HS-grad,9,Married-civ-spouse,Sales,Not-in-family,White,Male,-11,2,45,United-States,>50K
45,Self-emp-inc,129138,7th-8th,10,Never-married,Transport-moving,Other-relative,White,Female,-1,-1,29,United-States,<=50K
19,Self-emp-not-inc,202625,Some-college,12,Separated,Other-service,Own-child,White,Female,44,-1,40,United-States,<=50K
67,Private,117261,Some-college,13,Never-married,?,Unmarried,White,Female,-46,2,29,United-States,<=50K
30,Private,200399,11th,10,Widowed,Sales,Own-child,Asian-Pac-Islander,Female,-42,1,46,United-States,<=50K
53,Private,104577,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,8095,0,45,United-States,>50K
43,Private,158777,10th,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,34,0,50,United-States,<=50K
40,Federal-gov,172106,Some-college,12,Widowed,Farming-fishing,Other-relative,White,Female,9,-1,11,United-States,<=50K
23,Local-gov,100508,Prof-school,13,Never-married,?,Unmarried,Other,Female,2302,-2,31,United-States,<=50K
47,Local-gov,312765,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,29,-1,40,United-States,<=50K
58,Local-gov,144992,Some-college,9,Never-married,Other-service,Unmarried,White,Male,54,0,20,United-States,<=50K
54,Self-emp-not-inc,295550,Bachelors,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,-14,-1,40,United-States,>50K
64,?,306853,Some-college,10,Separated,Adm-clerical,Not-in-family,White,Female,-1,-1,24,United-States,<=50K
51,Self-emp-not-inc,114121,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,14794,1,46,United-States,>50K
20,Private,28246,Bachelors,9,Never-married,Transport-moving,Not-in-family,White,Female,-85,3,22,United-States,<=50K
38,?,106802,5th-6th,7,Separated,Machine-op-inspct,Other-relative,White,Female,-71,2,44,United-States,<=50K
31,State-gov,139580,Bachelors,10,Never-married,Prof-specialty,Not-in-family,White,Female,-39,0,40,United-States,<=50K
25,Private,109049,HS-grad,10,Never-married,Transport-moving,Unmarried,White,Male,-42,-1,40,Germany,<=50K
41,Self-emp-not-inc,57709,Some-college,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,3,45,United-States,>50K
41,Private,377322,11th,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,-4,2,72,United-States,>50K
43,Private,163841,11th,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,8,1,35,United-States,<=50K
38,Self-emp-not-inc,191930,7th-8th,9,Never-married,Sales,Husband,White,Male,11,0,33,United-States,<=50K
39,Self-emp-inc,95615,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,-17,1,63,United-States,>50K
29,Private,187341,Some-college,11,Never-married,Handlers-cleaners,Not-in-family,White,Male,44,0,19,United-States,<=50K
39,Private,115227,Bachelors,13,Divorced,Handlers-cleaners,Not-in-family,White,Male,23,0,40,Philippines,<=50K
51,Federal-gov,131349,Some-college,7,Never-married,Adm-clerical,Own-child,Black,Female,-17,0,18,Honduras,<=50K
22,Private,160498,Some-college,9,Never-married,Adm-clerical,Not-in-family,White,Female,1,1,23,United-States,<=50K
22,?,173342,Some-college,9,Never-married,Adm-clerical,Own-child,White,Female,-12,0,30,United-States,<=50K
35,?,209055,Some-college,10,Widowed,Farming-fishing,Not-in-family,White,Female,-19,-1,24,Outlying-US(Guam-USVI-etc),<=50K
76,Self-emp-inc,313883,Bachelors,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,7743,3,45,Dominican-Republic,<=50K
21,Private,286754,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,9,1,20,United-States,<=50K
38,Self-emp-not-inc,86931,Bachelors,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,-23,2,50,United-States,>50K
57,Private,177652,7th-8th,10,Never-married,Other-service,Unmarried,Black,Female,1,-2,25,United-States,<=50K
19,Private,85164,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,-49,-1,9,United-States,<=50K
20,Private,215750,Assoc-voc,9,Never-married,Adm-clerical,Not-in-family,White,Female,3,-2,27,France,<=50K
21,Local-gov,250286,Some-college,9,Married-spouse-absent,Transport-moving,Other-relative,Black,Male,10,-1,31,United-States,<=50K
60,State-gov,343426,Assoc-acdm,13,Married-civ-spouse,Other-service,Not-in-family,Asian-Pac-Islander,Male,43,1,26,United-States,<=50K
62,Federal-gov,294927,11th,9,Never-married,Adm-clerical,Not-in-family,White,Female,-12,0,24,United-States,<=50K
49,Private,194996,Masters,11,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Male,12,0,40,United-States,<=50K
35,Self-emp-not-inc,94807,Bachelors,11,Married-civ-spouse,Craft-repair,Husband,Black,Male,-26,1804,62,United-States,>50K
29,Private,89750,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,17,-3,40,Columbia,<=50K
46,Self-emp-not-inc,107317,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,7557,1,44,United-States,>50K
19,Private,139002,HS-grad,10,Divorced,Machine-op-inspct,Not-in-family,Black,Female,-1,-2,22,United-States,<=50K
34,Private,129327,7th-8th,9,Widowed,Adm-clerical,Other-relative,Other,Female,-6,1,20,United-States,<=50K
58,Private,45091,7th-8th,5,Never-married,Adm-clerical,Unmarried,White,Female,9,0,40,United-States,<=50K
49,?,167106,Some-college,13,Never-married,Other-service,Not-in-family,White,Female,-60,-3,14,United-States,<=50K
45,Private,33810,7th-8th,9,Never-married,Transport-moving,Wife,White,Male,26,1,40,United-States,<=50K
27,Federal-gov,445497,Some-college,13,Married-spouse-absent,Sales,Own-child,White,Male,2,-2,40,Hungary,<=50K
41,State-gov,160910,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,-18,2,46,United-States,<=50K
60,State-gov,102738,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5,2,40,United-States,>50K
30,Self-emp-not-inc,142079,HS-grad,14,Never-married,Craft-repair,Unmarried,Other,Female,-14,1,40,United-States,<=50K
47,Self-emp-not-inc,338836,Some-college,10,Widowed,Sales,Not-in-family,Amer-Indian-Eskimo,Female,33,-1,40,United-States,<=50K
31,?,150519,Some-college,10,Never-married,?,Not-in-family,White,Female,-53,1,25,United-States,<=50K
41,Private,168990,Some-college,10,Never-married,Sales,Not-in-family,White,Female,39,2,13,United-States,<=50K
47,Private,250315,Some-college,10,Never-married,Sales,Own-child,White,Male,38,-3,36,United-States,<=50K
34,State-gov,186904,Assoc-voc,9,Never-married,Other-service,Unmarried,Other,Female,12,1,15,United-States,<=50K
45,Private,261632,Doctorate,5,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,59,0,36,?,>50K
50,?,57155,Some-college,9,Widowed,Other-service,Own-child,Black,Female,4,0,34,United-States,<=50K
45,Self-emp-not-inc,114582,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,2437,2,61,United-States,>50K
54,Private,85444,Some-college,9,Never-married,Sales,Husband,White,Female,9,0,40,United-States,<=50K
45,Self-emp-not-inc,46971,Bachelors,4,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,14625,0,40,Germany,>50K
22,Private,121656,10th,10,Never-married,Other-service,Own-child,White,Female,-13,1,61,United-States,<=50K
47,Private,246302,Prof-school,5,Widowed,Other-service,Own-child,White,Female,-20,2,24,United-States,<=50K
